home_tract,work_tract,flow_jobs
31055007303,31055006703,21
31055007303,31055006704,15
31055007303,31055006803,13
31055007303,31055006805,4
31055007303,31055006806,26
31055007303,31055006903,1
31055007303,31055006904,4
31055007303,31055006905,14
31055007303,31055006906,4
31055007303,31055007001,20
31055007303,31055007003,16
31055007303,31055007101,4
31055007303,31055007303,69
31055007303,31055007304,13
31055007303,31055007310,1
31055007303,31055007311,4
31055007303,31055007312,14
31055007303,31055007314,1
31055007303,31055007315,3
31055007303,31055007316,1
31055007303,31055007317,5
31055007303,31055007318,2
31055007303,31055007319,11
31055007303,31055007320,5
31055007303,31055007406,3
31055007303,31055007407,3
31055007303,31055007408,3
31055007303,31055007409,63
31055007303,31055007424,1
31055007303,31055007429,1
31055007303,31055007431,14
31055007303,31055007432,3
31055007303,31055007433,2
31055007303,31055007434,1
31055007303,31055007435,4
31055007303,31055007436,10
31055007303,31055007439,15
31055007303,31055007440,3
31055007303,31055007441,2
31055007303,31055007443,2
31055007303,31055007444,13
31055007303,31055007445,6
31055007303,31055007448,10
31055007303,31055007449,11
31055007303,31055007451,12
31055007303,31055007454,7
31055007303,31055007455,1
31055007303,31055007456,2
31055007303,31055007457,4
31055007303,31055007459,6
31055007303,31055007461,3
31055007303,31055007462,3
31055007303,31055007463,6
31055007303,31055007464,4
31055007303,31055007465,5
31055007303,31055007466,1
31055007303,31055007467,10
31055007303,31055007468,1
31055007303,31055007469,1
31055007303,31055007470,3
31055007303,31055007471,2
31055007303,31055007472,3
31055007303,31055007473,16
31055007303,31055007474,9
31055007303,31055007504,5
31055007303,31055007505,3
31055007303,31055007506,2
31055007303,31055007509,1
31055007303,31055007514,4
31055007303,31055007515,3
31055007303,31055007516,3
31055007303,31055007519,15
31055007303,31055007520,3
31055007303,31055007522,1
31055007303,31055007524,10
31055007303,31067964800,1
31055007303,31079000400,1
31055007303,31079001000,1
31055007303,31097967600,1
31055007303,31109000500,1
31055007303,31109000600,2
31055007303,31109000700,2
31055007303,31109000900,1
31055007303,31109001102,1
31055007303,31109001200,2
31055007303,31109001302,1
31055007303,31109001400,1
31055007303,31109001600,3
31055007303,31109001900,8
31055007303,31109002001,2
31055007303,31109002100,1
31055007303,31109002702,1
31055007303,31109002900,5
31055007303,31109003003,2
31055007303,31109003102,1
31055007303,31109003104,2
31055007303,31109003301,2
31055007303,31109003401,1
31055007303,31109003402,1
31055007303,31109003601,1
31055007303,31109003604,1
31055007303,31109003605,2
31055007303,31109003607,1
31055007303,31109003609,1
31055007303,31109003708,5
31055007303,31109003714,1
31055007303,31109003716,3
31055007303,31109003721,1
31055007303,31109003722,1
31055007303,31109003723,2
31055007303,31109003728,1
31055007303,31111959900,2
31055007303,31119960600,1
31055007303,31119960801,1
31055007303,31119961100,2
31055007303,31131966900,1
31055007303,31141965400,1
31055007303,31153010103,1
31055007303,31153010104,5
31055007303,31153010105,7
31055007303,31153010107,2
31055007303,31153010203,2
31055007303,31153010207,1
31055007303,31153010302,1
31055007303,31153010305,1
31055007303,31153010401,5
31055007303,31153010503,4
31055007303,31153010504,1
31055007303,31153010616,5
31055007303,31153010617,6
31055007303,31153010619,3
31055007303,31153010620,1
31055007303,31153010621,1
31055007303,31153010623,2
31055007303,31153010625,1
31055007303,31153010629,58
31055007303,31153010630,1
31055007303,31153010631,1
31055007303,31153010632,3
31055007303,31153010633,1
31055007303,31153010635,20
31055007303,31153010636,2
31055007303,31153010701,6
31055007303,31153010702,1
31055007303,31155968100,1
31055007303,31155968300,1
31055007303,31155968400,2
31055007303,31155968500,1
31055007303,31157953500,2
31055007303,31167962200,1
31055007303,31175971400,1
31055007303,31177050101,3
31055007303,31177050102,5
31055007303,31177050201,4
31055007303,31177050202,10
31055007304,31019969500,1
31055007304,31021963400,1
31055007304,31025966100,1
31055007304,31037964800,1
31055007304,31043010400,1
31055007304,31053963800,1
31055007304,31053963900,1
31055007304,31055000200,9
31055007304,31055000400,7
31055007304,31055000500,28
31055007304,31055001200,3
31055007304,31055001600,15
31055007304,31055001800,43
31055007304,31055001900,9
31055007304,31055002000,2
31055007304,31055002100,1
31055007304,31055002500,1
31055007304,31055002800,1
31055007304,31055002900,3
31055007304,31055003000,2
31055007304,31055003100,2
31055007304,31055003401,1
31055007304,31055003500,1
31055007304,31055003700,1
31055007304,31055003800,6
31055007304,31055004000,6
31055007304,31055004200,6
31055007304,31055004300,7
31055007304,31055004400,22
31055007304,31055004500,1
31055007304,31055004600,2
31055007304,31055004700,15
31055007304,31055004800,4
31055007304,31055004900,1
31055007304,31055005000,4
31055007304,31055005100,26
31055007304,31055005300,1
31055007304,31055005500,1
31055007304,31055005600,1
31055007304,31055005700,1
31055007304,31055005800,2
31055007304,31055006101,2
31055007304,31055006102,6
31055007304,31055006202,3
31055007304,31055006301,1
31055007304,31055006303,1
31055007304,31055006400,3
31055007304,31055006503,1
31055007304,31055006504,9
31055007304,31055006505,8
31055007304,31055006506,1
31055007304,31055006604,2
31055007304,31055006605,8
31055007304,31055006606,4
31055007304,31055006701,18
31055007304,31055006703,5
31055007304,31055006704,3
31055007304,31055006803,1
31055007304,31055006805,3
31055007304,31055006806,7
31055007304,31055006904,1
31055007304,31055006905,10
31055007304,31055006906,3
31055007304,31055007001,12
31055007304,31055007003,12
31055007304,31055007101,6
31055007304,31055007303,2
31055007304,31055007304,40
31055007304,31055007312,6
31055007304,31055007317,10
31055007304,31055007318,5
31055007304,31055007319,2
31055007304,31055007320,1
31055007304,31055007407,5
31055007304,31055007408,3
31055007304,31055007409,36
31055007304,31055007429,1
31055007304,31055007432,1
31055007304,31055007436,1
31055007304,31055007439,4
31055007304,31055007440,1
31055007304,31055007441,2
31055007304,31055007442,1
31055007304,31055007443,7
31055007304,31055007444,5
31055007304,31055007445,8
31055007304,31055007449,4
31055007304,31055007451,6
31055007304,31055007453,3
31055007304,31055007454,2
31055007304,31055007455,2
31055007304,31055007456,1
31055007304,31055007457,2
31055007304,31055007460,1
31055007304,31055007461,1
31055007304,31055007462,1
31055007304,31055007463,2
31055007304,31055007464,2
31055007304,31055007465,2
31055007304,31055007467,1
31055007304,31055007469,4
31055007304,31055007470,4
31055007304,31055007471,1
31055007304,31055007472,2
31055007304,31055007473,1
31055007304,31055007474,12
31055007304,31055007508,1
31055007304,31055007509,2
31055007304,31055007515,3
31055007304,31055007518,4
31055007304,31055007519,5
31055007304,31055007520,1
31055007304,31055007523,1
31055007304,31055007524,16
31055007304,31079000600,1
31055007304,31079000700,1
31055007304,31109000500,1
31055007304,31109001400,2
31055007304,31109001500,1
31055007304,31109001900,3
31055007304,31109002002,1
31055007304,31109002100,1
31055007304,31109002200,2
31055007304,31109002500,1
31055007304,31109002701,1
31055007304,31109002900,1
31055007304,31109003005,1
31055007304,31109003102,2
31055007304,31109003604,2
31055007304,31109003605,1
31055007304,31109003607,1
31055007304,31109003704,1
31055007304,31109003714,2
31055007304,31109003723,1
31055007304,31109010100,1
31055007304,31109010300,1
31055007304,31109010401,1
31055007304,31119960600,1
31055007304,31131966900,2
31055007304,31141965400,1
31055007304,31141965500,1
31055007304,31141965600,1
31055007304,31141965700,1
31055007304,31151960601,1
31055007304,31153010104,4
31055007304,31153010105,2
31055007304,31153010108,2
31055007304,31153010203,4
31055007304,31153010204,1
31055007304,31153010208,5
31055007304,31153010302,2
31055007304,31153010401,3
31055007304,31153010504,1
31055007304,31153010614,2
31055007304,31153010616,1
31055007304,31153010617,10
31055007304,31153010619,2
31055007304,31153010620,2
31055007304,31153010622,2
31055007304,31153010625,4
31055007304,31153010627,1
31055007304,31153010629,11
31055007304,31153010633,8
31055007304,31153010634,1
31055007304,31153010635,4
31055007304,31153010637,1
31055007304,31153010638,2
31055007304,31153010701,3
31055007304,31159960200,1
31055007304,31159960300,1
31055007304,31177050101,1
31055007304,31177050102,4
31055007304,31177050201,4
31055007304,31177050202,7
31055007309,31001965700,1
31055007309,31019969204,1
31055007309,31019969300,1
31055007309,31019969500,1
31055007309,31019969700,2
31055007309,31025965600,1
31055007309,31025965700,1
31055007309,31025965800,1
31055007309,31027977100,1
31055007309,31029961900,1
31055007309,31031955800,2
31055007309,31037964600,1
31055007309,31037964700,1
31055007309,31037964800,1
31055007309,31047968500,1
31055007309,31053963800,5
31055007309,31053963900,3
31055007309,31053964000,3
31055007309,31053964100,1
31055007309,31053964300,4
31055007309,31053964400,5
31055007309,31055000200,7
31055007309,31055000400,21
31055007309,31055000500,55
31055007309,31055000800,1
31055007309,31055001100,4
31055007309,31055001200,9
31055007309,31055001600,31
31055007309,31055001800,86
31055007309,31055001900,2
31055007309,31055002000,7
31055007309,31055002100,2
31055007309,31055002200,1
31055007309,31055002500,1
31055007309,31055002700,2
31055007309,31055002800,1
31055007309,31055002900,5
31055007309,31055003100,17
31055007309,31055003200,7
31055007309,31055003300,2
31055007309,31055003401,3
31055007309,31055003402,1
31055007309,31055003500,4
31055007309,31055003600,5
31055007309,31055003700,3
31055007309,31055003800,19
31055007309,31055003900,2
31055007309,31055004000,14
31055007309,31055004200,29
31055007309,31055004300,9
31055007309,31055004400,64
31055007309,31055004600,2
31055007309,31055004700,10
31055007309,31055004800,2
31055007309,31055004900,8
31055007309,31055005100,70
31055007309,31055005300,1
31055007309,31055005400,1
31055007309,31055005600,8
31055007309,31055005700,2
31055007309,31055005800,2
31055007309,31055005901,1
31055007309,31055005902,2
31055007309,31055006101,1
31055007309,31055006102,6
31055007309,31055006202,6
31055007309,31055006301,1
31055007309,31055006302,11
31055007309,31055006400,5
31055007309,31055006503,8
31055007309,31055006504,5
31055007309,31055006505,18
31055007309,31055006506,5
31055007309,31055006603,1
31055007309,31055006604,6
31055007309,31055006605,39
31055007309,31055006606,11
31055007309,31055006701,74
31055007309,31055006703,43
31055007309,31055006704,22
31055007309,31055006803,5
31055007309,31055006804,6
31055007309,31055006805,15
31055007309,31055006806,29
31055007309,31055006903,2
31055007309,31055006904,3
31055007309,31055006905,11
31055007309,31055006906,6
31055007309,31055007001,59
31055007309,31055007002,2
31055007309,31055007003,26
31055007309,31055007101,5
31055007309,31055007304,5
31055007309,31055007309,15
31055007309,31055007310,2
31055007309,31055007311,25
31055007309,31055007312,28
31055007309,31055007315,10
31055007309,31055007316,3
31055007309,31055007317,12
31055007309,31055007318,10
31055007309,31055007319,9
31055007309,31055007320,7
31055007309,31055007406,12
31055007309,31055007407,8
31055007309,31055007408,6
31055007309,31055007409,118
31055007309,31055007424,1
31055007309,31055007429,12
31055007309,31055007431,8
31055007309,31055007432,7
31055007309,31055007433,9
31055007309,31055007434,2
31055007309,31055007435,5
31055007309,31055007436,12
31055007309,31055007438,2
31055007309,31055007439,34
31055007309,31055007440,7
31055007309,31055007441,3
31055007309,31055007442,8
31055007309,31055007443,20
31055007309,31055007444,27
31055007309,31055007445,30
31055007309,31055007448,12
31055007309,31055007449,35
31055007309,31055007450,3
31055007309,31055007451,12
31055007309,31055007452,1
31055007309,31055007454,12
31055007309,31055007455,6
31055007309,31055007456,7
31055007309,31055007457,19
31055007309,31055007458,1
31055007309,31055007459,20
31055007309,31055007461,2
31055007309,31055007462,13
31055007309,31055007463,9
31055007309,31055007464,12
31055007309,31055007465,2
31055007309,31055007466,1
31055007309,31055007467,7
31055007309,31055007469,1
31055007309,31055007470,14
31055007309,31055007471,8
31055007309,31055007472,2
31055007309,31055007473,19
31055007309,31055007474,48
31055007309,31055007504,17
31055007309,31055007505,6
31055007309,31055007506,18
31055007309,31055007508,1
31055007309,31055007509,17
31055007309,31055007514,1
31055007309,31055007515,11
31055007309,31055007516,1
31055007309,31055007517,2
31055007309,31055007518,10
31055007309,31055007519,15
31055007309,31055007520,2
31055007309,31055007521,2
31055007309,31055007524,32
31055007309,31067964800,1
31055007309,31079000700,1
31055007309,31079000800,1
31055007309,31079000900,2
31055007309,31089974300,2
31055007309,31095963600,2
31055007309,31095963800,1
31055007309,31097967600,1
31055007309,31105954500,1
31055007309,31109000500,4
31055007309,31109000700,1
31055007309,31109000800,1
31055007309,31109000900,4
31055007309,31109001001,1
31055007309,31109001002,1
31055007309,31109001102,1
31055007309,31109001200,6
31055007309,31109001301,2
31055007309,31109001400,2
31055007309,31109001500,2
31055007309,31109001600,2
31055007309,31109001900,4
31055007309,31109002002,2
31055007309,31109002100,1
31055007309,31109002200,1
31055007309,31109002500,2
31055007309,31109002900,8
31055007309,31109003003,6
31055007309,31109003005,1
31055007309,31109003301,1
31055007309,31109003302,1
31055007309,31109003604,1
31055007309,31109003605,4
31055007309,31109003607,2
31055007309,31109003608,2
31055007309,31109003609,1
31055007309,31109003708,3
31055007309,31109003713,1
31055007309,31109003714,1
31055007309,31109003719,2
31055007309,31109003722,1
31055007309,31109003723,1
31055007309,31109003728,1
31055007309,31109003801,1
31055007309,31109010203,1
31055007309,31109983200,1
31055007309,31111960300,1
31055007309,31111960500,1
31055007309,31119960600,1
31055007309,31119960801,1
31055007309,31119960900,1
31055007309,31119961100,1
31055007309,31141965301,1
31055007309,31141965400,3
31055007309,31141965500,1
31055007309,31151960602,1
31055007309,31153010104,6
31055007309,31153010105,8
31055007309,31153010106,9
31055007309,31153010107,2
31055007309,31153010108,8
31055007309,31153010203,1
31055007309,31153010204,5
31055007309,31153010206,5
31055007309,31153010207,1
31055007309,31153010208,4
31055007309,31153010209,1
31055007309,31153010401,7
31055007309,31153010502,3
31055007309,31153010503,1
31055007309,31153010614,4
31055007309,31153010616,9
31055007309,31153010617,7
31055007309,31153010619,13
31055007309,31153010620,7
31055007309,31153010622,10
31055007309,31153010623,4
31055007309,31153010624,2
31055007309,31153010625,6
31055007309,31153010626,1
31055007309,31153010627,5
31055007309,31153010629,86
31055007309,31153010630,1
31055007309,31153010631,2
31055007309,31153010632,2
31055007309,31153010633,6
31055007309,31153010635,25
31055007309,31153010637,5
31055007309,31153010638,1
31055007309,31153010701,6
31055007309,31155968300,2
31055007309,31159960200,1
31055007309,31167962100,1
31055007309,31173940100,1
31055007309,31173940200,1
31055007309,31177050101,7
31055007309,31177050102,19
31055007309,31177050201,1
31055007309,31177050202,9
31055007309,31179978700,1
31055007309,31185969800,1
31055007310,31001966100,1
31055007310,31019969203,1
31055007310,31019969400,1
31055007310,31019969500,1
31055007310,31023967700,1
31055007310,31025965600,1
31055007310,31025965700,1
31055007310,31025966100,1
31055007310,31031955800,1
31055007310,31053963800,2
31055007310,31053963900,2
31055007310,31053964000,1
31055007310,31053964100,3
31055007310,31053964200,1
31055007310,31053964300,3
31055007310,31055000200,4
31055007310,31055000400,6
31055007310,31055000500,25
31055007310,31055000700,1
31055007310,31055001100,1
31055007310,31055001200,2
31055007310,31055001600,30
31055007310,31055001800,43
31055007310,31055001900,2
31055007310,31055002000,1
31055007310,31055002100,1
31055007310,31055002200,1
31055007310,31055002400,1
31055007310,31055002900,3
31055007310,31055003100,12
31055007310,31055003200,3
31055007310,31055003300,3
31055007310,31055003401,1
31055007310,31055003600,3
31055007310,31055003800,5
31055007310,31055004000,22
31055007310,31055004200,12
31055007310,31055004300,12
31055007310,31055004400,23
31055007310,31055004500,6
31055007310,31055004600,1
31055007310,31055004700,7
31055007310,31055004800,1
31055007310,31055004900,3
31055007310,31055005000,2
31055007310,31055005100,59
31055007310,31055005400,1
31055007310,31055005600,6
31055007310,31055005700,1
31055007310,31055005800,1
31055007310,31055006102,8
31055007310,31055006202,2
31055007310,31055006301,2
31055007310,31055006302,4
31055007310,31055006303,1
31055007310,31055006400,8
31055007310,31055006503,3
31055007310,31055006504,8
31055007310,31055006505,15
31055007310,31055006506,3
31055007310,31055006603,2
31055007310,31055006604,3
31055007310,31055006605,18
31055007310,31055006606,11
31055007310,31055006701,70
31055007310,31055006703,30
31055007310,31055006704,29
31055007310,31055006803,13
31055007310,31055006804,2
31055007310,31055006805,10
31055007310,31055006806,19
31055007310,31055006903,3
31055007310,31055006904,2
31055007310,31055006905,10
31055007310,31055006906,2
31055007310,31055007001,31
31055007310,31055007002,1
31055007310,31055007003,22
31055007310,31055007101,3
31055007310,31055007102,1
31055007310,31055007303,1
31055007310,31055007304,2
31055007310,31055007309,1
31055007310,31055007310,5
31055007310,31055007311,10
31055007310,31055007312,29
31055007310,31055007314,1
31055007310,31055007315,2
31055007310,31055007316,1
31055007310,31055007317,8
31055007310,31055007318,3
31055007310,31055007319,4
31055007310,31055007320,11
31055007310,31055007406,5
31055007310,31055007407,2
31055007310,31055007408,6
31055007310,31055007409,67
31055007310,31055007429,5
31055007310,31055007431,7
31055007310,31055007432,5
31055007310,31055007433,7
31055007310,31055007434,6
31055007310,31055007436,10
31055007310,31055007438,8
31055007310,31055007439,24
31055007310,31055007440,4
31055007310,31055007441,3
31055007310,31055007442,5
31055007310,31055007443,16
31055007310,31055007444,23
31055007310,31055007445,16
31055007310,31055007446,3
31055007310,31055007448,9
31055007310,31055007449,17
31055007310,31055007450,4
31055007310,31055007451,21
31055007310,31055007452,9
31055007310,31055007454,10
31055007310,31055007455,2
31055007310,31055007456,5
31055007310,31055007457,18
31055007310,31055007459,2
31055007310,31055007462,11
31055007310,31055007463,9
31055007310,31055007464,5
31055007310,31055007465,2
31055007310,31055007466,2
31055007310,31055007467,11
31055007310,31055007468,1
31055007310,31055007469,4
31055007310,31055007470,5
31055007310,31055007471,3
31055007310,31055007472,1
31055007310,31055007473,13
31055007310,31055007474,30
31055007310,31055007504,10
31055007310,31055007505,4
31055007310,31055007506,7
31055007310,31055007508,4
31055007310,31055007509,4
31055007310,31055007514,1
31055007310,31055007515,5
31055007310,31055007518,4
31055007310,31055007519,12
31055007310,31055007520,4
31055007310,31055007521,8
31055007310,31055007522,1
31055007310,31055007523,6
31055007310,31055007524,20
31055007310,31067964600,1
31055007310,31079000600,2
31055007310,31079000700,1
31055007310,31109000201,1
31055007310,31109000500,2
31055007310,31109000900,1
31055007310,31109001002,2
31055007310,31109001200,2
31055007310,31109001301,3
31055007310,31109001302,1
31055007310,31109001600,1
31055007310,31109001800,1
31055007310,31109001900,4
31055007310,31109002001,1
31055007310,31109002002,3
31055007310,31109002200,1
31055007310,31109002702,1
31055007310,31109002900,4
31055007310,31109003002,1
31055007310,31109003003,2
31055007310,31109003103,1
31055007310,31109003104,1
31055007310,31109003301,1
31055007310,31109003604,1
31055007310,31109003605,1
31055007310,31109003608,2
31055007310,31109003609,1
31055007310,31109003708,2
31055007310,31109003709,1
31055007310,31109003714,1
31055007310,31109003718,1
31055007310,31109003719,1
31055007310,31109003721,1
31055007310,31109010202,2
31055007310,31131967000,1
31055007310,31135959300,1
31055007310,31137967000,1
31055007310,31141965302,1
31055007310,31141965700,1
31055007310,31153010105,3
31055007310,31153010106,1
31055007310,31153010107,2
31055007310,31153010108,7
31055007310,31153010203,4
31055007310,31153010204,3
31055007310,31153010207,1
31055007310,31153010209,1
31055007310,31153010401,3
31055007310,31153010503,1
31055007310,31153010504,1
31055007310,31153010505,1
31055007310,31153010614,3
31055007310,31153010616,7
31055007310,31153010617,1
31055007310,31153010619,6
31055007310,31153010620,14
31055007310,31153010621,5
31055007310,31153010622,2
31055007310,31153010625,5
31055007310,31153010627,4
31055007310,31153010629,65
31055007310,31153010630,1
31055007310,31153010631,2
31055007310,31153010632,2
31055007310,31153010633,8
31055007310,31153010635,13
31055007310,31153010636,2
31055007310,31153010637,9
31055007310,31153010701,2
31055007310,31153010702,2
31055007310,31155968500,1
31055007310,31157953100,1
31055007310,31177050101,4
31055007310,31177050102,9
31055007310,31177050201,1
31055007310,31177050202,5
31055007311,31001965400,1
31055007311,31001965500,1
31055007311,31013951200,1
31055007311,31013951300,1
31055007311,31019969203,3
31055007311,31019969400,1
31055007311,31019969600,2
31055007311,31021963300,1
31055007311,31025965800,1
31055007311,31033955000,1
31055007311,31037964700,1
31055007311,31037964800,1
31055007311,31039972800,1
31055007311,31041971900,1
31055007311,31043010300,1
31055007311,31053963600,1
31055007311,31053963800,11
31055007311,31053963900,3
31055007311,31053964100,1
31055007311,31053964200,5
31055007311,31053964300,2
31055007311,31053964400,2
31055007311,31055000200,1
31055007311,31055000400,16
31055007311,31055000500,22
31055007311,31055000700,1
31055007311,31055000800,3
31055007311,31055001100,6
31055007311,31055001200,7
31055007311,31055001600,28
31055007311,31055001800,65
31055007311,31055001900,2
31055007311,31055002000,2
31055007311,31055002100,1
31055007311,31055002400,1
31055007311,31055002500,1
31055007311,31055002600,1
31055007311,31055002700,5
31055007311,31055002900,14
31055007311,31055003000,1
31055007311,31055003100,19
31055007311,31055003200,3
31055007311,31055003401,1
31055007311,31055003500,5
31055007311,31055003600,1
31055007311,31055003800,9
31055007311,31055003900,1
31055007311,31055004000,7
31055007311,31055004200,23
31055007311,31055004300,11
31055007311,31055004400,39
31055007311,31055004500,3
31055007311,31055004600,7
31055007311,31055004700,7
31055007311,31055004800,1
31055007311,31055004900,8
31055007311,31055005000,1
31055007311,31055005100,49
31055007311,31055005200,1
31055007311,31055005300,2
31055007311,31055005400,4
31055007311,31055005500,5
31055007311,31055005600,5
31055007311,31055005700,1
31055007311,31055005800,1
31055007311,31055005902,1
31055007311,31055006101,1
31055007311,31055006102,1
31055007311,31055006202,3
31055007311,31055006302,2
31055007311,31055006303,5
31055007311,31055006400,3
31055007311,31055006503,12
31055007311,31055006504,8
31055007311,31055006505,6
31055007311,31055006506,4
31055007311,31055006603,13
31055007311,31055006604,7
31055007311,31055006605,27
31055007311,31055006606,13
31055007311,31055006701,55
31055007311,31055006703,21
31055007311,31055006704,8
31055007311,31055006803,8
31055007311,31055006805,12
31055007311,31055006806,18
31055007311,31055006905,17
31055007311,31055007001,41
31055007311,31055007003,15
31055007311,31055007101,3
31055007311,31055007303,2
31055007311,31055007304,3
31055007311,31055007309,2
31055007311,31055007310,3
31055007311,31055007311,27
31055007311,31055007312,18
31055007311,31055007315,7
31055007311,31055007317,9
31055007311,31055007320,1
31055007311,31055007407,12
31055007311,31055007408,7
31055007311,31055007409,101
31055007311,31055007429,6
31055007311,31055007431,6
31055007311,31055007432,6
31055007311,31055007433,6
31055007311,31055007434,10
31055007311,31055007435,4
31055007311,31055007436,6
31055007311,31055007438,6
31055007311,31055007439,20
31055007311,31055007440,10
31055007311,31055007442,7
31055007311,31055007443,6
31055007311,31055007444,17
31055007311,31055007445,24
31055007311,31055007448,13
31055007311,31055007449,17
31055007311,31055007451,10
31055007311,31055007452,1
31055007311,31055007453,2
31055007311,31055007454,11
31055007311,31055007455,2
31055007311,31055007456,5
31055007311,31055007457,17
31055007311,31055007459,4
31055007311,31055007460,1
31055007311,31055007462,9
31055007311,31055007463,4
31055007311,31055007464,4
31055007311,31055007465,4
31055007311,31055007466,3
31055007311,31055007467,11
31055007311,31055007468,2
31055007311,31055007469,5
31055007311,31055007470,3
31055007311,31055007471,3
31055007311,31055007472,10
31055007311,31055007473,12
31055007311,31055007474,26
31055007311,31055007504,2
31055007311,31055007505,4
31055007311,31055007506,4
31055007311,31055007508,1
31055007311,31055007509,8
31055007311,31055007514,2
31055007311,31055007515,2
31055007311,31055007517,1
31055007311,31055007518,8
31055007311,31055007519,16
31055007311,31055007520,10
31055007311,31055007521,3
31055007311,31055007523,1
31055007311,31055007524,17
31055007311,31065963900,1
31055007311,31067964800,1
31055007311,31079000400,2
31055007311,31079000700,1
31055007311,31097967600,1
31055007311,31107976400,1
31055007311,31109000201,1
31055007311,31109000300,1
31055007311,31109000400,1
31055007311,31109000500,1
31055007311,31109000600,1
31055007311,31109000900,2
31055007311,31109001001,1
31055007311,31109001002,2
31055007311,31109001200,1
31055007311,31109001301,2
31055007311,31109001400,2
31055007311,31109001500,2
31055007311,31109001600,1
31055007311,31109001800,1
31055007311,31109001900,8
31055007311,31109002001,1
31055007311,31109002002,3
31055007311,31109002100,1
31055007311,31109002200,1
31055007311,31109002702,1
31055007311,31109002800,1
31055007311,31109002900,8
31055007311,31109003003,1
31055007311,31109003102,1
31055007311,31109003104,1
31055007311,31109003302,2
31055007311,31109003402,1
31055007311,31109003604,1
31055007311,31109003605,3
31055007311,31109003607,1
31055007311,31109003608,1
31055007311,31109003609,1
31055007311,31109003708,2
31055007311,31109003714,2
31055007311,31109003715,1
31055007311,31109003718,1
31055007311,31109003721,1
31055007311,31109003722,1
31055007311,31109003728,2
31055007311,31109010300,1
31055007311,31109010402,1
31055007311,31111960500,1
31055007311,31119961100,2
31055007311,31127968200,1
31055007311,31131966900,1
31055007311,31141965302,1
31055007311,31141965400,1
31055007311,31151960601,3
31055007311,31153010104,1
31055007311,31153010105,2
31055007311,31153010107,2
31055007311,31153010108,7
31055007311,31153010203,5
31055007311,31153010204,3
31055007311,31153010208,1
31055007311,31153010401,3
31055007311,31153010614,5
31055007311,31153010616,6
31055007311,31153010617,10
31055007311,31153010620,12
31055007311,31153010621,2
31055007311,31153010622,1
31055007311,31153010625,4
31055007311,31153010626,1
31055007311,31153010627,1
31055007311,31153010629,50
31055007311,31153010631,2
31055007311,31153010632,3
31055007311,31153010633,7
31055007311,31153010634,3
31055007311,31153010635,14
31055007311,31153010637,11
31055007311,31153010638,1
31055007311,31153010701,3
31055007311,31155968300,3
31055007311,31155968500,2
31055007311,31157953400,2
31055007311,31157953500,1
31055007311,31159960400,1
31055007311,31167962200,1
31055007311,31177050101,1
31055007311,31177050102,9
31055007311,31177050300,1
31055007311,31185969800,1
31055007312,31013951300,1
31055007312,31025965600,1
31055007312,31039972800,1
31055007312,31043010300,1
31055007312,31051977600,1
31055007312,31053963800,1
31055007312,31053963900,3
31055007312,31053964000,3
31055007312,31053964200,1
31055007312,31053964400,2
31055007312,31055000400,5
31055007312,31055000500,10
31055007312,31055001100,4
31055007312,31055001200,7
31055007312,31055001600,19
31055007312,31055001800,52
31055007312,31055001900,1
31055007312,31055002100,1
31055007312,31055002400,2
31055007312,31055002900,8
31055007312,31055003100,12
31055007312,31055003200,1
31055007312,31055003300,2
31055007312,31055003600,2
31055007312,31055003800,5
31055007312,31055004000,7
31055007312,31055004200,8
31055007312,31055004300,12
31055007312,31055004400,9
31055007312,31055004600,3
31055007312,31055004700,7
31055007312,31055004800,3
31055007312,31055004900,7
31055007312,31055005100,40
31055007312,31055005200,1
31055007312,31055005600,8
31055007312,31055005700,1
31055007312,31055005800,3
31055007312,31055005902,2
31055007312,31055006101,1
31055007312,31055006102,6
31055007312,31055006202,5
31055007312,31055006301,1
31055007312,31055006302,6
31055007312,31055006303,2
31055007312,31055006400,9
31055007312,31055006503,11
31055007312,31055006504,10
31055007312,31055006505,8
31055007312,31055006506,4
31055007312,31055006603,4
31055007312,31055006604,6
31055007312,31055006605,17
31055007312,31055006606,7
31055007312,31055006701,42
31055007312,31055006703,22
31055007312,31055006704,12
31055007312,31055006803,5
31055007312,31055006805,3
31055007312,31055006806,16
31055007312,31055006903,2
31055007312,31055006904,2
31055007312,31055006905,6
31055007312,31055006906,7
31055007312,31055007001,35
31055007312,31055007002,3
31055007312,31055007003,11
31055007312,31055007101,4
31055007312,31055007102,4
31055007312,31055007303,2
31055007312,31055007310,2
31055007312,31055007311,5
31055007312,31055007312,30
31055007312,31055007317,2
31055007312,31055007318,4
31055007312,31055007320,3
31055007312,31055007406,1
31055007312,31055007407,1
31055007312,31055007408,3
31055007312,31055007409,85
31055007312,31055007424,4
31055007312,31055007429,5
31055007312,31055007431,3
31055007312,31055007432,5
31055007312,31055007433,3
31055007312,31055007434,6
31055007312,31055007436,7
31055007312,31055007439,22
31055007312,31055007440,4
31055007312,31055007441,2
31055007312,31055007443,5
31055007312,31055007444,23
31055007312,31055007445,25
31055007312,31055007447,1
31055007312,31055007448,3
31055007312,31055007449,15
31055007312,31055007451,7
31055007312,31055007452,2
31055007312,31055007454,1
31055007312,31055007455,7
31055007312,31055007456,4
31055007312,31055007457,12
31055007312,31055007459,2
31055007312,31055007462,8
31055007312,31055007463,4
